"","group","country","units","year","amount"
"1048","Liquors and liqueurs ","Mexico","Million dollars","2001","345.5"
"1049","Liquors and liqueurs ","Mexico","Million dollars","2000","374.8"
"1050","Liquors and liqueurs ","Mexico","Million dollars","1999","209.6"
"1051","Liquors and liqueurs ","France","Million dollars","2023","1945.6"
"1052","Liquors and liqueurs ","France","Million dollars","2022","3069.9"
"1053","Liquors and liqueurs ","France","Million dollars","2021","2937"
"1054","Liquors and liqueurs ","France","Million dollars","2020","2367.6999999999998"
"1055","Liquors and liqueurs ","France","Million dollars","2019","2548.3000000000002"
"1056","Liquors and liqueurs ","France","Million dollars","2018","2275.1"
"1057","Liquors and liqueurs ","France","Million dollars","2017","2062.9"
"1058","Liquors and liqueurs ","France","Million dollars","2016","2068.1"
"1059","Liquors and liqueurs ","France","Million dollars","2015","1873"
"1060","Liquors and liqueurs ","France","Million dollars","2014","1785.2"
"1061","Liquors and liqueurs ","France","Million dollars","2013","1777.3"
"1062","Liquors and liqueurs ","France","Million dollars","2012","1722.9"
"1063","Liquors and liqueurs ","France","Million dollars","2011","1606.4"
"1064","Liquors and liqueurs ","France","Million dollars","2010","1445.3"
"1065","Liquors and liqueurs ","France","Million dollars","2009","1301.2"
"1066","Liquors and liqueurs ","France","Million dollars","2008","1457.7"
"1067","Liquors and liqueurs ","France","Million dollars","2007","1506.2"
"1068","Liquors and liqueurs ","France","Million dollars","2006","1285.5"
"1069","Liquors and liqueurs ","France","Million dollars","2005","1148.8"
"1070","Liquors and liqueurs ","France","Million dollars","2004","953.7"
"1071","Liquors and liqueurs ","France","Million dollars","2003","845.4"
"1072","Liquors and liqueurs ","France","Million dollars","2002","736.7"
"1073","Liquors and liqueurs ","France","Million dollars","2001","629.70000000000005"
"1074","Liquors and liqueurs ","France","Million dollars","2000","584"
"1075","Liquors and liqueurs ","France","Million dollars","1999","523.1"
"1076","Liquors and liqueurs ","United Kingdom","Million dollars","2023","1663.2"
"1077","Liquors and liqueurs ","United Kingdom","Million dollars","2022","1532.9"
"1078","Liquors and liqueurs ","United Kingdom","Million dollars","2021","1191.5"
"1079","Liquors and liqueurs ","United Kingdom","Million dollars","2020","1254.7"
"1080","Liquors and liqueurs ","United Kingdom","Million dollars","2019","1878.3"
"1081","Liquors and liqueurs ","United Kingdom","Million dollars","2018","1777.8"
"1082","Liquors and liqueurs ","United Kingdom","Million dollars","2017","1713.7"
"1083","Liquors and liqueurs ","United Kingdom","Million dollars","2016","1656.5"
"1084","Liquors and liqueurs ","United Kingdom","Million dollars","2015","1546.3"
"1085","Liquors and liqueurs ","United Kingdom","Million dollars","2014","1538.1"
"1086","Liquors and liqueurs ","United Kingdom","Million dollars","2013","1504.6"
"1087","Liquors and liqueurs ","United Kingdom","Million dollars","2012","1352.9"
"1088","Liquors and liqueurs ","United Kingdom","Million dollars","2011","1246"
"1089","Liquors and liqueurs ","United Kingdom","Million dollars","2010","1119.5999999999999"
"1090","Liquors and liqueurs ","United Kingdom","Million dollars","2009","1015.1"
"1091","Liquors and liqueurs ","United Kingdom","Million dollars","2008","1068.5999999999999"
"1092","Liquors and liqueurs ","United Kingdom","Million dollars","2007","1070.3"
"1093","Liquors and liqueurs ","United Kingdom","Million dollars","2006","971.1"
"1094","Liquors and liqueurs ","United Kingdom","Million dollars","2005","896.3"
"1095","Liquors and liqueurs ","United Kingdom","Million dollars","2004","822.4"
"1096","Liquors and liqueurs ","United Kingdom","Million dollars","2003","720.8"
"1097","Liquors and liqueurs ","United Kingdom","Million dollars","2002","672.3"
"1098","Liquors and liqueurs ","United Kingdom","Million dollars","2001","642.20000000000005"
"1099","Liquors and liqueurs ","United Kingdom","Million dollars","2000","644.79999999999995"
"1100","Liquors and liqueurs ","United Kingdom","Million dollars","1999","604.79999999999995"
"1101","Liquors and liqueurs ","Canada","Million dollars","2023","537.6"
"1102","Liquors and liqueurs ","Canada","Million dollars","2022","483.7"
"1103","Liquors and liqueurs ","Canada","Million dollars","2021","502.5"
"1104","Liquors and liqueurs ","Canada","Million dollars","2020","444.6"
"1105","Liquors and liqueurs ","Canada","Million dollars","2019","423.9"
"1106","Liquors and liqueurs ","Canada","Million dollars","2018","389.8"
"1107","Liquors and liqueurs ","Canada","Million dollars","2017","366.9"
"1108","Liquors and liqueurs ","Canada","Million dollars","2016","392.1"
"1109","Liquors and liqueurs ","Canada","Million dollars","2015","392.7"
"1110","Liquors and liqueurs ","Canada","Million dollars","2014","412.4"
"1111","Liquors and liqueurs ","Canada","Million dollars","2013","430.6"
"1112","Liquors and liqueurs ","Canada","Million dollars","2012","357.3"
"1113","Liquors and liqueurs ","Canada","Million dollars","2011","334.6"
"1114","Liquors and liqueurs ","Canada","Million dollars","2010","291.60000000000002"
"1115","Liquors and liqueurs ","Canada","Million dollars","2009","273.5"
"1116","Liquors and liqueurs ","Canada","Million dollars","2008","290.60000000000002"
"1117","Liquors and liqueurs ","Canada","Million dollars","2007","298.8"
"1118","Liquors and liqueurs ","Canada","Million dollars","2006","274.5"
"1119","Liquors and liqueurs ","Canada","Million dollars","2005","279.3"
"1120","Liquors and liqueurs ","Canada","Million dollars","2004","317.89999999999998"
"1121","Liquors and liqueurs ","Canada","Million dollars","2003","295.3"
"1122","Liquors and liqueurs ","Canada","Million dollars","2002","299.7"
"1123","Liquors and liqueurs ","Canada","Million dollars","2001","358.1"
"1124","Liquors and liqueurs ","Canada","Million dollars","2000","383.1"
"1125","Liquors and liqueurs ","Canada","Million dollars","1999","377.8"
"1126","Liquors and liqueurs ","Netherlands","Million dollars","2023","364.4"
"1127","Liquors and liqueurs ","Netherlands","Million dollars","2022","351.7"
"1128","Liquors and liqueurs ","Netherlands","Million dollars","2021","314.3"
"1129","Liquors and liqueurs ","Netherlands","Million dollars","2020","299.10000000000002"
"1130","Liquors and liqueurs ","Netherlands","Million dollars","2019","328"
"1131","Liquors and liqueurs ","Netherlands","Million dollars","2018","345.8"
"1132","Liquors and liqueurs ","Netherlands","Million dollars","2017","257.89999999999998"
"1133","Liquors and liqueurs ","Netherlands","Million dollars","2016","302.7"
"1134","Liquors and liqueurs ","Netherlands","Million dollars","2015","298.10000000000002"
"1135","Liquors and liqueurs ","Netherlands","Million dollars","2014","276.39999999999998"
"1136","Liquors and liqueurs ","Netherlands","Million dollars","2013","291.3"
"1137","Liquors and liqueurs ","Netherlands","Million dollars","2012","258.2"
"1138","Liquors and liqueurs ","Netherlands","Million dollars","2011","250.9"
"1139","Liquors and liqueurs ","Netherlands","Million dollars","2010","244.7"
"1140","Liquors and liqueurs ","Netherlands","Million dollars","2009","199.7"
"1141","Liquors and liqueurs ","Netherlands","Million dollars","2008","206.7"
"1142","Liquors and liqueurs ","Netherlands","Million dollars","2007","178.4"
"1143","Liquors and liqueurs ","Netherlands","Million dollars","2006","174.1"
"1144","Liquors and liqueurs ","Netherlands","Million dollars","2005","144.4"
"1145","Liquors and liqueurs ","Netherlands","Million dollars","2004","152"
"1146","Liquors and liqueurs ","Netherlands","Million dollars","2003","149.6"
"1147","Liquors and liqueurs ","Netherlands","Million dollars","2002","129.69999999999999"
"1148","Liquors and liqueurs ","Netherlands","Million dollars","2001","115.5"
"1149","Liquors and liqueurs ","Netherlands","Million dollars","2000","88.3"
"1150","Liquors and liqueurs ","Netherlands","Million dollars","1999","45.1"
"1151","Liquors and liqueurs ","Ireland","Million dollars","2023","265.39999999999998"
"1152","Liquors and liqueurs ","Ireland","Million dollars","2022","358.2"
"1153","Liquors and liqueurs ","Ireland","Million dollars","2021","391.4"
"1154","Liquors and liqueurs ","Ireland","Million dollars","2020","505.1"
"1155","Liquors and liqueurs ","Ireland","Million dollars","2019","797"
"1156","Liquors and liqueurs ","Ireland","Million dollars","2018","689.5"
"1157","Liquors and liqueurs ","Ireland","Million dollars","2017","617.5"
"1158","Liquors and liqueurs ","Ireland","Million dollars","2016","548.9"
"1159","Liquors and liqueurs ","Ireland","Million dollars","2015","525.70000000000005"
"1160","Liquors and liqueurs ","Ireland","Million dollars","2014","451.3"
"1161","Liquors and liqueurs ","Ireland","Million dollars","2013","427.4"
"1162","Liquors and liqueurs ","Ireland","Million dollars","2012","378.9"
"1163","Liquors and liqueurs ","Ireland","Million dollars","2011","335.2"
"1164","Liquors and liqueurs ","Ireland","Million dollars","2010","290.8"
"1165","Liquors and liqueurs ","Ireland","Million dollars","2009","259.5"
"1166","Liquors and liqueurs ","Ireland","Million dollars","2008","286.60000000000002"
"1167","Liquors and liqueurs ","Ireland","Million dollars","2007","281.2"
"1168","Liquors and liqueurs ","Ireland","Million dollars","2006","266.10000000000002"
"1169","Liquors and liqueurs ","Ireland","Million dollars","2005","215.8"
"1170","Liquors and liqueurs ","Ireland","Million dollars","2004","200.7"
"1171","Liquors and liqueurs ","Ireland","Million dollars","2003","219.9"
"1172","Liquors and liqueurs ","Ireland","Million dollars","2002","179.4"
"1173","Liquors and liqueurs ","Ireland","Million dollars","2001","163.69999999999999"
"1174","Liquors and liqueurs ","Ireland","Million dollars","2000","146.30000000000001"
"1175","Liquors and liqueurs ","Ireland","Million dollars","1999","145.9"
"1176","Liquors and liqueurs ","Italy","Million dollars","2023","242.1"
"1177","Liquors and liqueurs ","Italy","Million dollars","2022","233.7"
"1178","Liquors and liqueurs ","Italy","Million dollars","2021","153"
"1179","Liquors and liqueurs ","Italy","Million dollars","2020","104.2"
"1180","Liquors and liqueurs ","Italy","Million dollars","2019","177.9"
"1181","Liquors and liqueurs ","Italy","Million dollars","2018","170.1"
"1182","Liquors and liqueurs ","Italy","Million dollars","2017","144.4"
"1183","Liquors and liqueurs ","Italy","Million dollars","2016","139"
"1184","Liquors and liqueurs ","Italy","Million dollars","2015","144.6"
"1185","Liquors and liqueurs ","Italy","Million dollars","2014","142.9"
"1186","Liquors and liqueurs ","Italy","Million dollars","2013","152.80000000000001"
"1187","Liquors and liqueurs ","Italy","Million dollars","2012","153.5"
"1188","Liquors and liqueurs ","Italy","Million dollars","2011","145.19999999999999"
"1189","Liquors and liqueurs ","Italy","Million dollars","2010","141.6"
"1190","Liquors and liqueurs ","Italy","Million dollars","2009","151.1"
"1191","Liquors and liqueurs ","Italy","Million dollars","2008","139.80000000000001"
"1192","Liquors and liqueurs ","Italy","Million dollars","2007","128.19999999999999"
"1193","Liquors and liqueurs ","Italy","Million dollars","2006","110.4"
"1194","Liquors and liqueurs ","Italy","Million dollars","2005","102.1"
"1195","Liquors and liqueurs ","Italy","Million dollars","2004","91.2"
"1196","Liquors and liqueurs ","Italy","Million dollars","2003","84.2"
"1197","Liquors and liqueurs ","Italy","Million dollars","2002","74.099999999999994"
"1198","Liquors and liqueurs ","Italy","Million dollars","2001","69.7"
"1199","Liquors and liqueurs ","Italy","Million dollars","2000","68.099999999999994"
"1200","Liquors and liqueurs ","Italy","Million dollars","1999","62.6"
"1201","Liquors and liqueurs ","Sweden","Million dollars","2023","137.80000000000001"
"1202","Liquors and liqueurs ","Sweden","Million dollars","2022","159"
"1203","Liquors and liqueurs ","Sweden","Million dollars","2021","177.2"
"1204","Liquors and liqueurs ","Sweden","Million dollars","2020","224.9"
"1205","Liquors and liqueurs ","Sweden","Million dollars","2019","245.9"
"1206","Liquors and liqueurs ","Sweden","Million dollars","2018","234.9"
"1207","Liquors and liqueurs ","Sweden","Million dollars","2017","259.5"
"1208","Liquors and liqueurs ","Sweden","Million dollars","2016","273.39999999999998"
"1209","Liquors and liqueurs ","Sweden","Million dollars","2015","289.2"
"1210","Liquors and liqueurs ","Sweden","Million dollars","2014","315"
"1211","Liquors and liqueurs ","Sweden","Million dollars","2013","344.3"
"1212","Liquors and liqueurs ","Sweden","Million dollars","2012","360.7"
"1213","Liquors and liqueurs ","Sweden","Million dollars","2011","406.7"
"1214","Liquors and liqueurs ","Sweden","Million dollars","2010","420.3"
"1215","Liquors and liqueurs ","Sweden","Million dollars","2009","418.5"
"1216","Liquors and liqueurs ","Sweden","Million dollars","2008","402.4"
"1217","Liquors and liqueurs ","Sweden","Million dollars","2007","401.6"
"1218","Liquors and liqueurs ","Sweden","Million dollars","2006","364"
"1219","Liquors and liqueurs ","Sweden","Million dollars","2005","373"
"1220","Liquors and liqueurs ","Sweden","Million dollars","2004","345.1"
"1221","Liquors and liqueurs ","Sweden","Million dollars","2003","324.8"
"1222","Liquors and liqueurs ","Sweden","Million dollars","2002","289.89999999999998"
"1223","Liquors and liqueurs ","Sweden","Million dollars","2001","267.39999999999998"
"1224","Liquors and liqueurs ","Sweden","Million dollars","2000","211.8"
"1225","Liquors and liqueurs ","Sweden","Million dollars","1999","189.6"
"1226","Liquors and liqueurs ","Rest of world","Million dollars","2023","780.1"
"1227","Liquors and liqueurs ","Rest of world","Million dollars","2022","863"
"1228","Liquors and liqueurs ","Rest of world","Million dollars","2021","771.1"
"1229","Liquors and liqueurs ","Rest of world","Million dollars","2020","610.70000000000005"
"1230","Liquors and liqueurs ","Rest of world","Million dollars","2019","742.7"
"1231","Liquors and liqueurs ","Rest of world","Million dollars","2018","679"
"1232","Liquors and liqueurs ","Rest of world","Million dollars","2017","671.2"
"1233","Liquors and liqueurs ","Rest of world","Million dollars","2016","679.8"
"1234","Liquors and liqueurs ","Rest of world","Million dollars","2015","626.1"
"1235","Liquors and liqueurs ","Rest of world","Million dollars","2014","651.9"
"1236","Liquors and liqueurs ","Rest of world","Million dollars","2013","686.4"
"1237","Liquors and liqueurs ","Rest of world","Million dollars","2012","702"
"1238","Liquors and liqueurs ","Rest of world","Million dollars","2011","687.1"
"1239","Liquors and liqueurs ","Rest of world","Million dollars","2010","585.29999999999995"
"1240","Liquors and liqueurs ","Rest of world","Million dollars","2009","621.20000000000005"
"1241","Liquors and liqueurs ","Rest of world","Million dollars","2008","590.1"
"1242","Liquors and liqueurs ","Rest of world","Million dollars","2007","563.6"
"1243","Liquors and liqueurs ","Rest of world","Million dollars","2006","492.5"
"1244","Liquors and liqueurs ","Rest of world","Million dollars","2005","451.9"
"1245","Liquors and liqueurs ","Rest of world","Million dollars","2004","400.2"
"1246","Liquors and liqueurs ","Rest of world","Million dollars","2003","340.3"
"1247","Liquors and liqueurs ","Rest of world","Million dollars","2002","289.89999999999998"
"1248","Liquors and liqueurs ","Rest of world","Million dollars","2001","257.2"
"1249","Liquors and liqueurs ","Rest of world","Million dollars","2000","225"
"1250","Liquors and liqueurs ","Rest of world","Million dollars","1999","224.2"
"1251","Liquors and liqueurs ","World","Million dollars","2023","10679.3"
"1252","Liquors and liqueurs ","World","Million dollars","2022","12100.2"
"1253","Liquors and liqueurs ","World","Million dollars","2021","10178.299999999999"
"1254","Liquors and liqueurs ","World","Million dollars","2020","8479.2000000000007"
"1255","Liquors and liqueurs ","World","Million dollars","2019","8988.9"
"1256","Liquors and liqueurs ","World","Million dollars","2018","8084.9"
"1257","Liquors and liqueurs ","World","Million dollars","2017","7392.6"
"1258","Liquors and liqueurs ","World","Million dollars","2016","7194.4"
"1259","Liquors and liqueurs ","World","Million dollars","2015","6814.4"
"1260","Liquors and liqueurs ","World","Million dollars","2014","6626.7"
"1261","Liquors and liqueurs ","World","Million dollars","2013","6433.3"
"1262","Liquors and liqueurs ","World","Million dollars","2012","6067.8"
"1263","Liquors and liqueurs ","World","Million dollars","2011","5767.6"
"1264","Liquors and liqueurs ","World","Million dollars","2010","5223.7"
"1265","Liquors and liqueurs ","World","Million dollars","2009","4809"
"1266","Liquors and liqueurs ","World","Million dollars","2008","5055.3"
"1267","Liquors and liqueurs ","World","Million dollars","2007","5063"
"1268","Liquors and liqueurs ","World","Million dollars","2006","4520"
"1269","Liquors and liqueurs ","World","Million dollars","2005","4100.1000000000004"
"1270","Liquors and liqueurs ","World","Million dollars","2004","3720"
"1271","Liquors and liqueurs ","World","Million dollars","2003","3442"
"1272","Liquors and liqueurs ","World","Million dollars","2002","3104.8"
"1273","Liquors and liqueurs ","World","Million dollars","2001","2849"
"1274","Liquors and liqueurs ","World","Million dollars","2000","2726.2"
"1275","Liquors and liqueurs ","World","Million dollars","1999","2382.6999999999998"
"1276","Liquors and liqueurs ","World (quantity)","1,000 litpf","2023","856914"
"1277","Liquors and liqueurs ","World (quantity)","1,000 litpf","2022","1015085.3"
"1278","Liquors and liqueurs ","World (quantity)","1,000 litpf","2021","919841.1"
"1279","Liquors and liqueurs ","World (quantity)","1,000 litpf","2020","880803.6"
"1280","Liquors and liqueurs ","World (quantity)","1,000 litpf","2019","834576.9"
"1281","Liquors and liqueurs ","World (quantity)","1,000 litpf","2018","784586.1"
"1282","Liquors and liqueurs ","World (quantity)","1,000 litpf","2017","756010.9"
"1283","Liquors and liqueurs ","World (quantity)","1,000 litpf","2016","740349.3"
"1284","Liquors and liqueurs ","World (quantity)","1,000 litpf","2015","708323"
"1285","Liquors and liqueurs ","World (quantity)","1,000 litpf","2014","696912.2"
"1286","Liquors and liqueurs ","World (quantity)","1,000 litpf","2013","748799.1"
"1287","Liquors and liqueurs ","World (quantity)","1,000 litpf","2012","734092.2"
"1288","Liquors and liqueurs ","World (quantity)","1,000 litpf","2011","674088.4"
"1289","Liquors and liqueurs ","World (quantity)","1,000 litpf","2010","596609.30000000005"
"1290","Liquors and liqueurs ","World (quantity)","1,000 litpf","2009","560460.19999999995"
"1291","Liquors and liqueurs ","World (quantity)","1,000 litpf","2008","577635.30000000005"
"1292","Liquors and liqueurs ","World (quantity)","1,000 litpf","2007","576398.69999999995"
"1293","Liquors and liqueurs ","World (quantity)","1,000 litpf","2006","537405.6"
"1294","Liquors and liqueurs ","World (quantity)","1,000 litpf","2005","498400.6"
"1295","Liquors and liqueurs ","World (quantity)","1,000 litpf","2004","482732.9"
"1296","Liquors and liqueurs ","World (quantity)","1,000 litpf","2003","468855"
"1297","Liquors and liqueurs ","World (quantity)","1,000 litpf","2002","447117.6"
"1298","Liquors and liqueurs ","World (quantity)","1,000 litpf","2001","410915.9"
"1299","Liquors and liqueurs ","World (quantity)","1,000 litpf","2000","423112.5"
"1300","Liquors and liqueurs ","World (quantity)","1,000 litpf","1999","401003.5"
