"","group","country","units","year","amount"
"1173","Ground nuts","Argentina","Million dollars","2001","43.4"
"1174","Ground nuts","Argentina","Million dollars","2000","36.799999999999997"
"1175","Ground nuts","Argentina","Million dollars","1999","36.200000000000003"
"1176","Ground nuts","India","Million dollars","2023","5.3"
"1177","Ground nuts","India","Million dollars","2022","4.7"
"1178","Ground nuts","India","Million dollars","2021","4.4000000000000004"
"1179","Ground nuts","India","Million dollars","2020","4.4000000000000004"
"1180","Ground nuts","India","Million dollars","2019","4.0999999999999996"
"1181","Ground nuts","India","Million dollars","2018","4.3"
"1182","Ground nuts","India","Million dollars","2017","4"
"1183","Ground nuts","India","Million dollars","2016","4.0999999999999996"
"1184","Ground nuts","India","Million dollars","2015","3.8"
"1185","Ground nuts","India","Million dollars","2014","3.3"
"1186","Ground nuts","India","Million dollars","2013","0.9"
"1187","Ground nuts","India","Million dollars","2012","1.4"
"1188","Ground nuts","India","Million dollars","2011","0.2"
"1189","Ground nuts","India","Million dollars","2010","0.2"
"1190","Ground nuts","India","Million dollars","2009","0.5"
"1191","Ground nuts","India","Million dollars","2008","0.4"
"1192","Ground nuts","India","Million dollars","2007","0.1"
"1193","Ground nuts","India","Million dollars","2006","1"
"1194","Ground nuts","India","Million dollars","2005","1.8"
"1195","Ground nuts","India","Million dollars","2004","2.2999999999999998"
"1196","Ground nuts","India","Million dollars","2003","1.6"
"1197","Ground nuts","India","Million dollars","2002","0.8"
"1198","Ground nuts","India","Million dollars","2001","0.8"
"1199","Ground nuts","India","Million dollars","2000","0.9"
"1200","Ground nuts","India","Million dollars","1999","1"
"1201","Ground nuts","Paraguay","Million dollars","2023","4"
"1202","Ground nuts","Paraguay","Million dollars","2022","1.9"
"1203","Ground nuts","Paraguay","Million dollars","2021","3.4"
"1204","Ground nuts","Paraguay","Million dollars","2020","1.7"
"1205","Ground nuts","Paraguay","Million dollars","2019","1.3"
"1206","Ground nuts","Paraguay","Million dollars","2018","0.8"
"1207","Ground nuts","Paraguay","Million dollars","2017","0.8"
"1208","Ground nuts","Paraguay","Million dollars","2016","0.3"
"1209","Ground nuts","Paraguay","Million dollars","2015","0.1"
"1210","Ground nuts","Paraguay","Million dollars","2014","0.3"
"1211","Ground nuts","Paraguay","Million dollars","2013","0.9"
"1212","Ground nuts","Paraguay","Million dollars","2012","1.5"
"1213","Ground nuts","Paraguay","Million dollars","2011","0.5"
"1214","Ground nuts","Paraguay","Million dollars","2010","0"
"1215","Ground nuts","Paraguay","Million dollars","2009","0"
"1216","Ground nuts","Paraguay","Million dollars","2008","0"
"1217","Ground nuts","Paraguay","Million dollars","2007","0"
"1218","Ground nuts","Paraguay","Million dollars","2006","0"
"1219","Ground nuts","Paraguay","Million dollars","2005","0"
"1220","Ground nuts","Paraguay","Million dollars","2004","0"
"1221","Ground nuts","Paraguay","Million dollars","2003","0"
"1222","Ground nuts","Paraguay","Million dollars","2002","0"
"1223","Ground nuts","Paraguay","Million dollars","2001","0"
"1224","Ground nuts","Paraguay","Million dollars","2000","0"
"1225","Ground nuts","Paraguay","Million dollars","1999","0"
"1226","Ground nuts","Rest of world","Million dollars","2023","9.6999999999999993"
"1227","Ground nuts","Rest of world","Million dollars","2022","11.1"
"1228","Ground nuts","Rest of world","Million dollars","2021","16.7"
"1229","Ground nuts","Rest of world","Million dollars","2020","22.7"
"1230","Ground nuts","Rest of world","Million dollars","2019","20"
"1231","Ground nuts","Rest of world","Million dollars","2018","17.5"
"1232","Ground nuts","Rest of world","Million dollars","2017","13.8"
"1233","Ground nuts","Rest of world","Million dollars","2016","14"
"1234","Ground nuts","Rest of world","Million dollars","2015","12.4"
"1235","Ground nuts","Rest of world","Million dollars","2014","13.5"
"1236","Ground nuts","Rest of world","Million dollars","2013","13.6"
"1237","Ground nuts","Rest of world","Million dollars","2012","35.200000000000003"
"1238","Ground nuts","Rest of world","Million dollars","2011","15.9"
"1239","Ground nuts","Rest of world","Million dollars","2010","9.6999999999999993"
"1240","Ground nuts","Rest of world","Million dollars","2009","10"
"1241","Ground nuts","Rest of world","Million dollars","2008","13.2"
"1242","Ground nuts","Rest of world","Million dollars","2007","9.8000000000000007"
"1243","Ground nuts","Rest of world","Million dollars","2006","7.8"
"1244","Ground nuts","Rest of world","Million dollars","2005","6.3"
"1245","Ground nuts","Rest of world","Million dollars","2004","7.5"
"1246","Ground nuts","Rest of world","Million dollars","2003","8"
"1247","Ground nuts","Rest of world","Million dollars","2002","10.3"
"1248","Ground nuts","Rest of world","Million dollars","2001","10.199999999999999"
"1249","Ground nuts","Rest of world","Million dollars","2000","10.5"
"1250","Ground nuts","Rest of world","Million dollars","1999","7.8"
"1251","Ground nuts","World","Million dollars","2023","155.19999999999999"
"1252","Ground nuts","World","Million dollars","2022","145.9"
"1253","Ground nuts","World","Million dollars","2021","147.30000000000001"
"1254","Ground nuts","World","Million dollars","2020","142.4"
"1255","Ground nuts","World","Million dollars","2019","145"
"1256","Ground nuts","World","Million dollars","2018","153"
"1257","Ground nuts","World","Million dollars","2017","147.69999999999999"
"1258","Ground nuts","World","Million dollars","2016","126.7"
"1259","Ground nuts","World","Million dollars","2015","123.8"
"1260","Ground nuts","World","Million dollars","2014","115.2"
"1261","Ground nuts","World","Million dollars","2013","132.5"
"1262","Ground nuts","World","Million dollars","2012","252"
"1263","Ground nuts","World","Million dollars","2011","99.1"
"1264","Ground nuts","World","Million dollars","2010","64.8"
"1265","Ground nuts","World","Million dollars","2009","64.2"
"1266","Ground nuts","World","Million dollars","2008","89.8"
"1267","Ground nuts","World","Million dollars","2007","62"
"1268","Ground nuts","World","Million dollars","2006","45.4"
"1269","Ground nuts","World","Million dollars","2005","40.700000000000003"
"1270","Ground nuts","World","Million dollars","2004","36.1"
"1271","Ground nuts","World","Million dollars","2003","49.2"
"1272","Ground nuts","World","Million dollars","2002","82.2"
"1273","Ground nuts","World","Million dollars","2001","89.6"
"1274","Ground nuts","World","Million dollars","2000","79.5"
"1275","Ground nuts","World","Million dollars","1999","72.8"
"1276","Ground nuts","World (quantity)","1,000 metric tons","2023","53.4"
"1277","Ground nuts","World (quantity)","1,000 metric tons","2022","53.3"
"1278","Ground nuts","World (quantity)","1,000 metric tons","2021","57.1"
"1279","Ground nuts","World (quantity)","1,000 metric tons","2020","54.3"
"1280","Ground nuts","World (quantity)","1,000 metric tons","2019","54.6"
"1281","Ground nuts","World (quantity)","1,000 metric tons","2018","61.1"
"1282","Ground nuts","World (quantity)","1,000 metric tons","2017","78.599999999999994"
"1283","Ground nuts","World (quantity)","1,000 metric tons","2016","55"
"1284","Ground nuts","World (quantity)","1,000 metric tons","2015","45.9"
"1285","Ground nuts","World (quantity)","1,000 metric tons","2014","41.7"
"1286","Ground nuts","World (quantity)","1,000 metric tons","2013","45.8"
"1287","Ground nuts","World (quantity)","1,000 metric tons","2012","100"
"1288","Ground nuts","World (quantity)","1,000 metric tons","2011","49.5"
"1289","Ground nuts","World (quantity)","1,000 metric tons","2010","35.6"
"1290","Ground nuts","World (quantity)","1,000 metric tons","2009","36.299999999999997"
"1291","Ground nuts","World (quantity)","1,000 metric tons","2008","49.1"
"1292","Ground nuts","World (quantity)","1,000 metric tons","2007","45.2"
"1293","Ground nuts","World (quantity)","1,000 metric tons","2006","34.299999999999997"
"1294","Ground nuts","World (quantity)","1,000 metric tons","2005","32.6"
"1295","Ground nuts","World (quantity)","1,000 metric tons","2004","30.7"
"1296","Ground nuts","World (quantity)","1,000 metric tons","2003","49.1"
"1297","Ground nuts","World (quantity)","1,000 metric tons","2002","88.4"
"1298","Ground nuts","World (quantity)","1,000 metric tons","2001","91.5"
"1299","Ground nuts","World (quantity)","1,000 metric tons","2000","81.599999999999994"
"1300","Ground nuts","World (quantity)","1,000 metric tons","1999","70.900000000000006"
