"","group","country","units","year","amount"
"795","Animal and other fats ","World","Million dollars","2004","196.4"
"796","Animal and other fats ","World","Million dollars","2003","147"
"797","Animal and other fats ","World","Million dollars","2002","131"
"798","Animal and other fats ","World","Million dollars","2001","112.8"
"799","Animal and other fats ","World","Million dollars","2000","108.4"
"800","Animal and other fats ","World","Million dollars","1999","118.7"
"801","Animal and other fats ","World (quantity)","1,000 metric tons","2023","1157.5"
"802","Animal and other fats ","World (quantity)","1,000 metric tons","2022","825.1"
"803","Animal and other fats ","World (quantity)","1,000 metric tons","2021","567.29999999999995"
"804","Animal and other fats ","World (quantity)","1,000 metric tons","2020","460.4"
"805","Animal and other fats ","World (quantity)","1,000 metric tons","2019","407"
"806","Animal and other fats ","World (quantity)","1,000 metric tons","2018","373.2"
"807","Animal and other fats ","World (quantity)","1,000 metric tons","2017","321.2"
"808","Animal and other fats ","World (quantity)","1,000 metric tons","2016","278.89999999999998"
"809","Animal and other fats ","World (quantity)","1,000 metric tons","2015","242.5"
"810","Animal and other fats ","World (quantity)","1,000 metric tons","2014","229.5"
"811","Animal and other fats ","World (quantity)","1,000 metric tons","2013","248.4"
"812","Animal and other fats ","World (quantity)","1,000 metric tons","2012","228.4"
"813","Animal and other fats ","World (quantity)","1,000 metric tons","2011","204.7"
"814","Animal and other fats ","World (quantity)","1,000 metric tons","2010","187.1"
"815","Animal and other fats ","World (quantity)","1,000 metric tons","2009","174.3"
"816","Animal and other fats ","World (quantity)","1,000 metric tons","2008","208.4"
"817","Animal and other fats ","World (quantity)","1,000 metric tons","2007","212.7"
"818","Animal and other fats ","World (quantity)","1,000 metric tons","2006","178.6"
"819","Animal and other fats ","World (quantity)","1,000 metric tons","2005","192.1"
"820","Animal and other fats ","World (quantity)","1,000 metric tons","2004","186.1"
"821","Animal and other fats ","World (quantity)","1,000 metric tons","2003","146.1"
"822","Animal and other fats ","World (quantity)","1,000 metric tons","2002","183.5"
"823","Animal and other fats ","World (quantity)","1,000 metric tons","2001","201.4"
"824","Animal and other fats ","World (quantity)","1,000 metric tons","2000","172.1"
"825","Animal and other fats ","World (quantity)","1,000 metric tons","1999","176.8"
"826","Other edible products ","India","Million dollars","2023","442.6"
"827","Other edible products ","India","Million dollars","2022","535.6"
"828","Other edible products ","India","Million dollars","2021","480.5"
"829","Other edible products ","India","Million dollars","2020","436.1"
"830","Other edible products ","India","Million dollars","2019","497.4"
"831","Other edible products ","India","Million dollars","2018","592.9"
"832","Other edible products ","India","Million dollars","2017","534.5"
"833","Other edible products ","India","Million dollars","2016","362.1"
"834","Other edible products ","India","Million dollars","2015","741.1"
"835","Other edible products ","India","Million dollars","2014","1357.5"
"836","Other edible products ","India","Million dollars","2013","1786.6"
"837","Other edible products ","India","Million dollars","2012","3526.4"
"838","Other edible products ","India","Million dollars","2011","1039.8"
"839","Other edible products ","India","Million dollars","2010","297.60000000000002"
"840","Other edible products ","India","Million dollars","2009","177"
"841","Other edible products ","India","Million dollars","2008","236.2"
"842","Other edible products ","India","Million dollars","2007","162"
"843","Other edible products ","India","Million dollars","2006","194.7"
"844","Other edible products ","India","Million dollars","2005","144.19999999999999"
"845","Other edible products ","India","Million dollars","2004","80.400000000000006"
"846","Other edible products ","India","Million dollars","2003","90.6"
"847","Other edible products ","India","Million dollars","2002","78.7"
"848","Other edible products ","India","Million dollars","2001","87.2"
"849","Other edible products ","India","Million dollars","2000","102.6"
"850","Other edible products ","India","Million dollars","1999","99.1"
"851","Other edible products ","China","Million dollars","2023","397.1"
"852","Other edible products ","China","Million dollars","2022","472"
"853","Other edible products ","China","Million dollars","2021","426.6"
"854","Other edible products ","China","Million dollars","2020","398.5"
"855","Other edible products ","China","Million dollars","2019","361.6"
"856","Other edible products ","China","Million dollars","2018","384.2"
"857","Other edible products ","China","Million dollars","2017","327.10000000000002"
"858","Other edible products ","China","Million dollars","2016","364.7"
"859","Other edible products ","China","Million dollars","2015","348.7"
"860","Other edible products ","China","Million dollars","2014","293.8"
"861","Other edible products ","China","Million dollars","2013","297.60000000000002"
"862","Other edible products ","China","Million dollars","2012","259.8"
"863","Other edible products ","China","Million dollars","2011","204.9"
"864","Other edible products ","China","Million dollars","2010","156.6"
"865","Other edible products ","China","Million dollars","2009","137.19999999999999"
"866","Other edible products ","China","Million dollars","2008","135"
"867","Other edible products ","China","Million dollars","2007","125.1"
"868","Other edible products ","China","Million dollars","2006","113"
"869","Other edible products ","China","Million dollars","2005","92.4"
"870","Other edible products ","China","Million dollars","2004","91.3"
"871","Other edible products ","China","Million dollars","2003","77.5"
"872","Other edible products ","China","Million dollars","2002","64.599999999999994"
"873","Other edible products ","China","Million dollars","2001","58.2"
"874","Other edible products ","China","Million dollars","2000","63.9"
"875","Other edible products ","China","Million dollars","1999","75.7"
"876","Other edible products ","Canada","Million dollars","2023","217.4"
"877","Other edible products ","Canada","Million dollars","2022","174.2"
"878","Other edible products ","Canada","Million dollars","2021","139.6"
"879","Other edible products ","Canada","Million dollars","2020","121"
"880","Other edible products ","Canada","Million dollars","2019","119.9"
"881","Other edible products ","Canada","Million dollars","2018","108.8"
"882","Other edible products ","Canada","Million dollars","2017","107.2"
"883","Other edible products ","Canada","Million dollars","2016","103.9"
"884","Other edible products ","Canada","Million dollars","2015","113.3"
"885","Other edible products ","Canada","Million dollars","2014","107.9"
"886","Other edible products ","Canada","Million dollars","2013","106.1"
"887","Other edible products ","Canada","Million dollars","2012","106"
"888","Other edible products ","Canada","Million dollars","2011","110.8"
"889","Other edible products ","Canada","Million dollars","2010","100"
"890","Other edible products ","Canada","Million dollars","2009","94.5"
"891","Other edible products ","Canada","Million dollars","2008","90.2"
"892","Other edible products ","Canada","Million dollars","2007","89"
"893","Other edible products ","Canada","Million dollars","2006","80.2"
"894","Other edible products ","Canada","Million dollars","2005","71"
"895","Other edible products ","Canada","Million dollars","2004","65.2"
"896","Other edible products ","Canada","Million dollars","2003","68.8"
"897","Other edible products ","Canada","Million dollars","2002","67.3"
"898","Other edible products ","Canada","Million dollars","2001","63.4"
"899","Other edible products ","Canada","Million dollars","2000","48.2"
"900","Other edible products ","Canada","Million dollars","1999","40.200000000000003"
"901","Other edible products ","Mexico","Million dollars","2023","185.5"
"902","Other edible products ","Mexico","Million dollars","2022","162.30000000000001"
"903","Other edible products ","Mexico","Million dollars","2021","150.80000000000001"
"904","Other edible products ","Mexico","Million dollars","2020","152"
"905","Other edible products ","Mexico","Million dollars","2019","140.19999999999999"
"906","Other edible products ","Mexico","Million dollars","2018","141"
"907","Other edible products ","Mexico","Million dollars","2017","139"
"908","Other edible products ","Mexico","Million dollars","2016","155.9"
"909","Other edible products ","Mexico","Million dollars","2015","163.1"
"910","Other edible products ","Mexico","Million dollars","2014","153.9"
"911","Other edible products ","Mexico","Million dollars","2013","130.5"
"912","Other edible products ","Mexico","Million dollars","2012","115.5"
"913","Other edible products ","Mexico","Million dollars","2011","112.5"
"914","Other edible products ","Mexico","Million dollars","2010","109.9"
"915","Other edible products ","Mexico","Million dollars","2009","105.3"
"916","Other edible products ","Mexico","Million dollars","2008","95.8"
"917","Other edible products ","Mexico","Million dollars","2007","88.4"
"918","Other edible products ","Mexico","Million dollars","2006","78.099999999999994"
"919","Other edible products ","Mexico","Million dollars","2005","76.099999999999994"
"920","Other edible products ","Mexico","Million dollars","2004","74.2"
"921","Other edible products ","Mexico","Million dollars","2003","68.3"
"922","Other edible products ","Mexico","Million dollars","2002","63.7"
"923","Other edible products ","Mexico","Million dollars","2001","51.5"
"924","Other edible products ","Mexico","Million dollars","2000","44.4"
"925","Other edible products ","Mexico","Million dollars","1999","39.5"
"926","Other edible products ","France","Million dollars","2023","179.5"
"927","Other edible products ","France","Million dollars","2022","193.2"
"928","Other edible products ","France","Million dollars","2021","189.1"
"929","Other edible products ","France","Million dollars","2020","167"
"930","Other edible products ","France","Million dollars","2019","162.4"
"931","Other edible products ","France","Million dollars","2018","168.3"
"932","Other edible products ","France","Million dollars","2017","152.4"
"933","Other edible products ","France","Million dollars","2016","137.1"
"934","Other edible products ","France","Million dollars","2015","128.30000000000001"
"935","Other edible products ","France","Million dollars","2014","120.2"
"936","Other edible products ","France","Million dollars","2013","122.5"
"937","Other edible products ","France","Million dollars","2012","120.7"
"938","Other edible products ","France","Million dollars","2011","101.4"
"939","Other edible products ","France","Million dollars","2010","97.8"
"940","Other edible products ","France","Million dollars","2009","81.8"
"941","Other edible products ","France","Million dollars","2008","71.7"
"942","Other edible products ","France","Million dollars","2007","61.6"
"943","Other edible products ","France","Million dollars","2006","65.5"
"944","Other edible products ","France","Million dollars","2005","66"
"945","Other edible products ","France","Million dollars","2004","67.7"
"946","Other edible products ","France","Million dollars","2003","62.6"
"947","Other edible products ","France","Million dollars","2002","53.5"
"948","Other edible products ","France","Million dollars","2001","55"
"949","Other edible products ","France","Million dollars","2000","53.8"
"950","Other edible products ","France","Million dollars","1999","67.400000000000006"
"951","Other edible products ","Spain","Million dollars","2023","115.4"
"952","Other edible products ","Spain","Million dollars","2022","220.4"
"953","Other edible products ","Spain","Million dollars","2021","177.4"
"954","Other edible products ","Spain","Million dollars","2020","111.9"
"955","Other edible products ","Spain","Million dollars","2019","114.5"
"956","Other edible products ","Spain","Million dollars","2018","99.9"
"957","Other edible products ","Spain","Million dollars","2017","78.5"
"958","Other edible products ","Spain","Million dollars","2016","74.2"
"959","Other edible products ","Spain","Million dollars","2015","73.8"
"960","Other edible products ","Spain","Million dollars","2014","68.400000000000006"
"961","Other edible products ","Spain","Million dollars","2013","60.5"
"962","Other edible products ","Spain","Million dollars","2012","55"
"963","Other edible products ","Spain","Million dollars","2011","42.5"
"964","Other edible products ","Spain","Million dollars","2010","38.799999999999997"
"965","Other edible products ","Spain","Million dollars","2009","35.200000000000003"
"966","Other edible products ","Spain","Million dollars","2008","41.5"
"967","Other edible products ","Spain","Million dollars","2007","42"
"968","Other edible products ","Spain","Million dollars","2006","36.1"
"969","Other edible products ","Spain","Million dollars","2005","36.9"
"970","Other edible products ","Spain","Million dollars","2004","26"
"971","Other edible products ","Spain","Million dollars","2003","24.7"
"972","Other edible products ","Spain","Million dollars","2002","21.7"
"973","Other edible products ","Spain","Million dollars","2001","20.5"
"974","Other edible products ","Spain","Million dollars","2000","23.7"
"975","Other edible products ","Spain","Million dollars","1999","21.9"
"976","Other edible products ","Italy","Million dollars","2023","100.4"
"977","Other edible products ","Italy","Million dollars","2022","173.7"
"978","Other edible products ","Italy","Million dollars","2021","115"
"979","Other edible products ","Italy","Million dollars","2020","80.2"
"980","Other edible products ","Italy","Million dollars","2019","71.5"
"981","Other edible products ","Italy","Million dollars","2018","62.3"
"982","Other edible products ","Italy","Million dollars","2017","46.8"
"983","Other edible products ","Italy","Million dollars","2016","47.9"
"984","Other edible products ","Italy","Million dollars","2015","39.5"
"985","Other edible products ","Italy","Million dollars","2014","40"
"986","Other edible products ","Italy","Million dollars","2013","29.1"
"987","Other edible products ","Italy","Million dollars","2012","29.6"
"988","Other edible products ","Italy","Million dollars","2011","21.9"
"989","Other edible products ","Italy","Million dollars","2010","17.7"
"990","Other edible products ","Italy","Million dollars","2009","16.100000000000001"
"991","Other edible products ","Italy","Million dollars","2008","18.8"
"992","Other edible products ","Italy","Million dollars","2007","18.2"
"993","Other edible products ","Italy","Million dollars","2006","22.1"
"994","Other edible products ","Italy","Million dollars","2005","21.1"
"995","Other edible products ","Italy","Million dollars","2004","20"
"996","Other edible products ","Italy","Million dollars","2003","17.899999999999999"
"997","Other edible products ","Italy","Million dollars","2002","19.100000000000001"
"998","Other edible products ","Italy","Million dollars","2001","20.8"
"999","Other edible products ","Italy","Million dollars","2000","21.8"
"1000","Other edible products ","Italy","Million dollars","1999","33.299999999999997"
"1001","Other edible products ","Germany","Million dollars","2023","86.9"
"1002","Other edible products ","Germany","Million dollars","2022","106.3"
"1003","Other edible products ","Germany","Million dollars","2021","147.80000000000001"
"1004","Other edible products ","Germany","Million dollars","2020","130.9"
"1005","Other edible products ","Germany","Million dollars","2019","121.4"
"1006","Other edible products ","Germany","Million dollars","2018","126.5"
"1007","Other edible products ","Germany","Million dollars","2017","113.2"
"1008","Other edible products ","Germany","Million dollars","2016","102.2"
"1009","Other edible products ","Germany","Million dollars","2015","84.9"
"1010","Other edible products ","Germany","Million dollars","2014","73"
"1011","Other edible products ","Germany","Million dollars","2013","74.3"
"1012","Other edible products ","Germany","Million dollars","2012","58.9"
"1013","Other edible products ","Germany","Million dollars","2011","56.2"
"1014","Other edible products ","Germany","Million dollars","2010","55.9"
"1015","Other edible products ","Germany","Million dollars","2009","61.2"
"1016","Other edible products ","Germany","Million dollars","2008","76.400000000000006"
"1017","Other edible products ","Germany","Million dollars","2007","68.2"
"1018","Other edible products ","Germany","Million dollars","2006","65.8"
"1019","Other edible products ","Germany","Million dollars","2005","54.4"
"1020","Other edible products ","Germany","Million dollars","2004","45.4"
"1021","Other edible products ","Germany","Million dollars","2003","43.1"
"1022","Other edible products ","Germany","Million dollars","2002","36.799999999999997"
"1023","Other edible products ","Germany","Million dollars","2001","37.799999999999997"
"1024","Other edible products ","Germany","Million dollars","2000","43.7"
"1025","Other edible products ","Germany","Million dollars","1999","59.4"
"1026","Other edible products ","Rest of world","Million dollars","2023","604.4"
"1027","Other edible products ","Rest of world","Million dollars","2022","718.1"
"1028","Other edible products ","Rest of world","Million dollars","2021","602.6"
"1029","Other edible products ","Rest of world","Million dollars","2020","517.5"
"1030","Other edible products ","Rest of world","Million dollars","2019","503.5"
"1031","Other edible products ","Rest of world","Million dollars","2018","511.5"
"1032","Other edible products ","Rest of world","Million dollars","2017","484.8"
"1033","Other edible products ","Rest of world","Million dollars","2016","467.4"
"1034","Other edible products ","Rest of world","Million dollars","2015","546.9"
"1035","Other edible products ","Rest of world","Million dollars","2014","566.9"
"1036","Other edible products ","Rest of world","Million dollars","2013","542.70000000000005"
"1037","Other edible products ","Rest of world","Million dollars","2012","494.9"
"1038","Other edible products ","Rest of world","Million dollars","2011","409"
"1039","Other edible products ","Rest of world","Million dollars","2010","350.6"
"1040","Other edible products ","Rest of world","Million dollars","2009","334.6"
"1041","Other edible products ","Rest of world","Million dollars","2008","367.5"
"1042","Other edible products ","Rest of world","Million dollars","2007","325.8"
"1043","Other edible products ","Rest of world","Million dollars","2006","338.1"
"1044","Other edible products ","Rest of world","Million dollars","2005","311.60000000000002"
"1045","Other edible products ","Rest of world","Million dollars","2004","279.5"
"1046","Other edible products ","Rest of world","Million dollars","2003","293.60000000000002"
"1047","Other edible products ","Rest of world","Million dollars","2002","252.9"
"1048","Other edible products ","Rest of world","Million dollars","2001","288.10000000000002"
"1049","Other edible products ","Rest of world","Million dollars","2000","270.60000000000002"
"1050","Other edible products ","Rest of world","Million dollars","1999","278.8"
"1051","Other edible products ","World","Million dollars","2023","2329.1999999999998"
"1052","Other edible products ","World","Million dollars","2022","2755.8"
"1053","Other edible products ","World","Million dollars","2021","2429.4"
"1054","Other edible products ","World","Million dollars","2020","2115.1"
"1055","Other edible products ","World","Million dollars","2019","2092.4"
"1056","Other edible products ","World","Million dollars","2018","2195.4"
"1057","Other edible products ","World","Million dollars","2017","1983.5"
"1058","Other edible products ","World","Million dollars","2016","1815.4"
"1059","Other edible products ","World","Million dollars","2015","2239.6"
"1060","Other edible products ","World","Million dollars","2014","2781.6"
"1061","Other edible products ","World","Million dollars","2013","3149.9"
"1062","Other edible products ","World","Million dollars","2012","4766.8"
"1063","Other edible products ","World","Million dollars","2011","2099"
"1064","Other edible products ","World","Million dollars","2010","1224.9000000000001"
"1065","Other edible products ","World","Million dollars","2009","1042.9000000000001"
"1066","Other edible products ","World","Million dollars","2008","1133.0999999999999"
"1067","Other edible products ","World","Million dollars","2007","980.3"
"1068","Other edible products ","World","Million dollars","2006","993.6"
"1069","Other edible products ","World","Million dollars","2005","873.7"
"1070","Other edible products ","World","Million dollars","2004","749.7"
"1071","Other edible products ","World","Million dollars","2003","747.1"
"1072","Other edible products ","World","Million dollars","2002","658.3"
"1073","Other edible products ","World","Million dollars","2001","682.5"
"1074","Other edible products ","World","Million dollars","2000","672.7"
"1075","Other edible products ","World","Million dollars","1999","715.3"
"1076","Other edible products ","World (quantity)","1,000 metric tons","2023","336.4"
"1077","Other edible products ","World (quantity)","1,000 metric tons","2022","396.1"
"1078","Other edible products ","World (quantity)","1,000 metric tons","2021","365.6"
"1079","Other edible products ","World (quantity)","1,000 metric tons","2020","325.10000000000002"
"1080","Other edible products ","World (quantity)","1,000 metric tons","2019","377.7"
"1081","Other edible products ","World (quantity)","1,000 metric tons","2018","454.5"
"1082","Other edible products ","World (quantity)","1,000 metric tons","2017","469.6"
"1083","Other edible products ","World (quantity)","1,000 metric tons","2016","372.2"
"1084","Other edible products ","World (quantity)","1,000 metric tons","2015","471.1"
"1085","Other edible products ","World (quantity)","1,000 metric tons","2014","620.9"
"1086","Other edible products ","World (quantity)","1,000 metric tons","2013","503.5"
"1087","Other edible products ","World (quantity)","1,000 metric tons","2012","518.79999999999995"
"1088","Other edible products ","World (quantity)","1,000 metric tons","2011","503.3"
"1089","Other edible products ","World (quantity)","1,000 metric tons","2010","357.6"
"1090","Other edible products ","World (quantity)","1,000 metric tons","2009","284.39999999999998"
"1091","Other edible products ","World (quantity)","1,000 metric tons","2008","337.2"
"1092","Other edible products ","World (quantity)","1,000 metric tons","2007","300.89999999999998"
"1093","Other edible products ","World (quantity)","1,000 metric tons","2006","309.60000000000002"
"1094","Other edible products ","World (quantity)","1,000 metric tons","2005","269.3"
"1095","Other edible products ","World (quantity)","1,000 metric tons","2004","274.3"
"1096","Other edible products ","World (quantity)","1,000 metric tons","2003","273.5"
"1097","Other edible products ","World (quantity)","1,000 metric tons","2002","268.8"
"1098","Other edible products ","World (quantity)","1,000 metric tons","2001","268.2"
"1099","Other edible products ","World (quantity)","1,000 metric tons","2000","231.2"
"1100","Other edible products ","World (quantity)","1,000 metric tons","1999","233.9"
